2018-02-07T11:15:00Z; 8.36;894.75;33.43;4.07
2018-02-07T11:20:00Z; 8.15;894.00;33.44;4.07
2018-02-07T11:25:00Z; 7.96;893.80;33.47;4.07
2018-02-07T11:30:00Z; 7.79;885.26;33.46;4.07
2018-02-07T11:35:00Z; 7.65;877.47;33.47;4.07
2018-02-07T11:40:00Z; 7.53;868.13;33.48;4.07
2018-02-07T11:45:00Z; 7.44;868.05;33.50;4.07
2018-02-07T11:50:00Z; 7.35;868.08;33.50;4.07
2018-02-07T11:55:00Z; 7.24;868.14;33.50;4.07
2018-02-07T12:00:00Z; 7.14;868.13;33.49;4.07
2018-02-07T12:05:00Z; 7.05;868.36;33.49;4.07
2018-02-07T12:10:00Z; 6.93;868.94;33.44;4.07
2018-02-07T12:15:00Z; 6.81;869.29;33.42;4.07
2018-02-07T12:20:00Z; 6.67;869.31;33.40;4.07
2018-02-07T12:25:00Z; 6.53;869.26;33.40;4.07
2018-02-07T12:30:00Z; 6.38;869.20;33.38;4.07
2018-02-07T12:35:00Z; 6.21;868.21;33.39;4.07
2018-02-07T12:40:00Z; 6.03;865.95;33.35;4.07
2018-02-07T12:45:00Z; 5.86;865.54;33.36;4.07
2018-02-07T12:50:00Z; 5.68;864.44;33.34;4.07
2018-02-07T12:55:00Z; 5.52;864.06;33.32;4.07
2018-02-07T13:00:00Z; 5.35;864.79;33.32;4.07
2018-02-07T13:05:00Z; 5.17;864.84;33.29;4.07
2018-02-07T13:10:00Z; 5.00;866.47;33.28;4.07
2018-02-07T13:15:00Z; 4.82;866.26;33.25;4.07
2018-02-07T13:20:00Z; 4.65;865.30;33.23;4.07
2018-02-07T13:25:00Z; 4.48;864.50;33.21;4.07
2018-02-07T13:30:00Z; 4.31;864.60;33.18;4.07
2018-02-07T13:35:00Z; 4.12;864.60;33.13;4.07
2018-02-07T13:40:00Z; 3.94;864.56;33.11;4.07
2018-02-07T13:45:00Z; 3.76;863.37;33.09;4.07
2018-02-07T13:50:00Z; 3.58;862.68;33.06;4.07
2018-02-07T13:55:00Z; 3.41;862.05;33.04;4.07
2018-02-07T14:00:00Z; 3.24;861.89;33.02;4.07
2018-02-07T14:05:00Z; 3.08;860.13;32.98;4.07
2018-02-07T14:10:00Z; 2.92;858.68;32.97;4.07
2018-02-07T14:15:00Z; 2.77;857.25;32.96;4.07
2018-02-07T14:20:00Z; 2.63;857.28;32.94;4.07
2018-02-07T14:25:00Z; 2.48;856.75;32.92;4.07
2018-02-07T14:30:00Z; 2.33;856.43;32.88;4.07
2018-02-07T14:35:00Z; 2.18;855.67;32.87;4.07
2018-02-07T14:40:00Z; 2.03;854.57;32.85;4.07
2018-02-07T14:45:00Z; 1.88;854.64;32.83;4.07
2018-02-07T14:50:00Z; 1.74;854.33;32.78;4.07
2018-02-07T14:55:00Z; 1.59;852.74;32.76;4.07
2018-02-07T15:00:00Z; 1.43;852.74;32.74;4.07
2018-02-07T15:05:00Z; 1.27;851.89;32.69;4.07
2018-02-07T15:10:00Z; 1.12;850.53;32.67;4.07
2018-02-07T15:15:00Z; 0.95;850.33;32.66;4.07
2018-02-07T15:20:00Z; 0.80;849.57;32.65;4.07
2018-02-07T15:25:00Z; 0.64;849.22;32.61;4.07
2018-02-07T15:30:00Z; 0.48;850.35;32.60;4.07
2018-02-07T15:35:00Z; 0.31;849.56;32.58;4.07
2018-02-07T15:40:00Z; 0.15;848.72;32.54;4.07
2018-02-07T15:45:00Z;-0.03;849.17;32.52;4.07
2018-02-07T15:50:00Z;-0.20;850.31;32.49;4.07
2018-02-07T15:55:00Z;-0.39;850.05;32.45;4.07
2018-02-07T16:00:00Z;-0.58;850.14;32.42;4.07
2018-02-07T16:05:00Z;-0.78;850.17;32.38;4.07
2018-02-07T16:10:00Z;-0.99;850.19;32.35;4.07
2018-02-07T16:15:00Z;-1.19;850.25;32.31;4.07
2018-02-07T16:20:00Z;-1.40;850.31;32.28;4.07
2018-02-07T16:25:00Z;-1.62;850.15;32.26;4.07
2018-02-07T16:30:00Z;-1.99;850.28;32.13;4.07
2018-02-07T16:35:00Z;-2.41;850.32;32.08;4.07
2018-02-07T16:40:00Z;-2.82;850.26;32.06;4.07
2018-02-07T16:45:00Z;-3.21;850.22;32.06;4.07
2018-02-07T16:50:00Z;-3.55;850.23;32.09;4.07
2018-02-07T16:55:00Z;-3.80;850.22;32.14;4.07
2018-02-07T17:00:00Z;-4.20;850.15;31.94;4.07
2018-02-07T17:05:00Z;-4.94;850.18;31.66;4.07
2018-02-07T17:10:00Z;-5.47;850.34;31.31;4.07
2018-02-07T17:15:00Z;-5.92;850.44;31.04;4.07
2018-02-07T17:20:00Z;-6.35;850.47;30.87;4.07
2018-02-07T17:25:00Z;-6.76;850.50;30.78;4.07
2018-02-07T17:30:00Z;-7.08;850.56;30.72;4.07
2018-02-07T17:35:00Z;-7.36;850.54;30.74;4.07
2018-02-07T17:40:00Z;-7.51;850.58;30.91;4.07
2018-02-07T17:45:00Z;-7.38;850.60;31.26;4.07
2018-02-07T17:50:00Z;-7.05;850.56;31.45;4.07
2018-02-07T17:55:00Z;-6.69;850.62;31.50;4.07
2018-02-07T18:00:00Z;-6.46;850.70;31.34;4.07
2018-02-07T18:05:00Z;-6.34;850.73;31.24;4.07
2018-02-07T18:10:00Z;-6.27;850.84;31.19;4.07
2018-02-07T18:15:00Z;-6.29;850.88;31.04;4.07
2018-02-07T18:20:00Z;-6.38;850.89;30.96;4.07
2018-02-07T18:25:00Z;-6.43;850.90;30.96;4.07
2018-02-07T18:30:00Z;-6.50;850.80;30.90;4.07
2018-02-07T18:35:00Z;-6.57;850.77;30.82;4.07
2018-02-07T18:40:00Z;-6.68;850.86;30.76;4.07
2018-02-07T18:45:00Z;-6.80;850.85;30.73;4.07
2018-02-07T18:50:00Z;-6.89;850.90;30.73;4.06
2018-02-07T18:57:00Z;-6.79;851.07;29.62;4.06
2018-02-07T19:02:00Z;-8.11;851.17;29.20;4.06
2018-02-07T19:07:00Z;-9.09;851.21;29.43;4.06
2018-02-07T19:12:00Z;-9.75;851.23;29.58;4.06
2018-02-07T19:17:00Z;-10.20;851.22;29.67;4.06
2018-02-07T19:22:00Z;-10.52;851.19;29.77;4.06
2018-02-07T19:27:00Z;-10.83;851.21;29.75;4.06
2018-02-07T19:32:00Z;-11.09;851.25;29.69;4.06
2018-02-07T19:37:00Z;-11.34;851.27;29.67;4.06
2018-02-07T19:42:00Z;-11.55;851.29;29.61;4.06
2018-02-07T19:47:00Z;-11.73;851.29;29.55;4.06
2018-02-07T19:52:00Z;-11.89;851.22;29.51;4.06
2018-02-07T19:57:00Z;-12.03;851.22;29.50;4.06
2018-02-07T20:02:00Z;-12.12;851.25;29.50;4.06
2018-02-07T20:07:00Z;-12.08;851.22;29.67;4.06
2018-02-07T20:12:00Z;-11.97;851.24;29.77;4.06
2018-02-07T20:17:00Z;-11.88;851.21;29.81;4.06
2018-02-07T20:22:00Z;-11.78;851.30;29.89;4.06
2018-02-07T20:27:00Z;-11.68;851.29;29.95;4.06
2018-02-07T20:32:00Z;-11.58;851.37;29.97;4.06
2018-02-07T20:37:00Z;-11.51;851.32;29.97;4.06
2018-02-07T20:42:00Z;-11.50;851.29;29.93;4.06
2018-02-07T20:47:00Z;-11.54;851.32;29.90;4.06
2018-02-07T20:52:00Z;-11.57;851.30;29.91;4.06
2018-02-07T20:57:00Z;-11.58;851.26;29.96;4.06
2018-02-07T21:02:00Z;-11.59;851.22;29.95;4.05
2018-02-07T21:07:00Z;-11.65;851.25;29.94;4.06
2018-02-07T21:12:00Z;-11.72;851.33;29.91;4.05
2018-02-07T21:17:00Z;-11.80;851.24;29.91;4.05
2018-02-07T21:22:00Z;-11.92;851.19;29.90;4.05
2018-02-07T21:27:00Z;-12.01;851.20;29.90;4.05
2018-02-07T21:32:00Z;-12.06;851.23;29.94;4.05
2018-02-07T21:37:00Z;-12.08;851.23;30.02;4.05
2018-02-07T21:42:00Z;-12.05;851.25;30.04;4.05
2018-02-07T21:47:00Z;-11.97;851.25;30.11;4.05
2018-02-07T21:52:00Z;-11.85;851.24;30.14;4.05
2018-02-07T21:57:00Z;-11.72;851.20;30.16;4.05
2018-02-07T22:02:00Z;-11.59;851.20;30.18;4.05
2018-02-07T22:07:00Z;-11.46;851.19;30.16;4.05
2018-02-07T22:12:00Z;-11.35;851.22;30.16;4.05
2018-02-07T22:17:00Z;-11.26;851.25;30.15;4.05
2018-02-07T22:22:00Z;-11.18;851.20;30.15;4.05
2018-02-07T22:27:00Z;-11.10;851.12;30.18;4.05
2018-02-07T22:32:00Z;-11.02;851.12;30.18;4.05
2018-02-07T22:37:00Z;-10.98;851.07;30.15;4.05
2018-02-07T22:42:00Z;-10.96;851.04;30.16;4.05
2018-02-07T22:47:00Z;-10.97;850.99;30.13;4.05
2018-02-07T22:52:00Z;-10.98;850.93;30.15;4.05
2018-02-07T22:57:00Z;-10.99;850.89;30.16;4.05
2018-02-07T23:02:00Z;-10.97;850.88;30.21;4.05
2018-02-07T23:07:00Z;-10.93;850.84;30.23;4.05
2018-02-07T23:12:00Z;-10.89;850.81;30.25;4.05
2018-02-07T23:17:00Z;-10.86;850.70;30.25;4.05
2018-02-07T23:22:00Z;-10.82;850.66;30.25;4.05
2018-02-07T23:27:00Z;-10.79;850.62;30.27;4.05
2018-02-07T23:32:00Z;-10.75;850.66;30.28;4.05
2018-02-07T23:37:00Z;-10.70;850.63;30.29;4.05
2018-02-07T23:42:00Z;-10.66;850.76;30.30;4.05
2018-02-07T23:47:00Z;-10.62;850.72;30.32;4.05
2018-02-07T23:52:00Z;-10.57;850.68;30.32;4.05
2018-02-07T23:57:00Z;-10.53;850.67;30.33;4.05
2018-02-08T00:02:00Z;-10.49;850.57;30.35;4.05
2018-02-08T00:07:00Z;-10.47;850.54;30.36;4.05
2018-02-08T00:12:00Z;-10.45;850.55;30.36;4.05
2018-02-08T00:17:00Z;-10.44;850.53;30.38;4.05
2018-02-08T00:22:00Z;-10.43;850.54;30.36;4.05
2018-02-08T00:27:00Z;-10.41;850.50;30.38;4.05
2018-02-08T00:32:00Z;-10.39;850.58;30.43;4.05
2018-02-08T00:37:00Z;-10.36;850.67;30.43;4.05
2018-02-08T00:42:00Z;-10.35;850.74;30.43;4.05
2018-02-08T00:47:00Z;-10.35;850.80;30.44;4.05
2018-02-08T00:52:00Z;-10.35;850.85;30.44;4.05
2018-02-08T00:57:00Z;-10.36;850.79;30.44;4.05
2018-02-08T01:02:00Z;-10.37;850.82;30.44;4.05
2018-02-08T01:07:00Z;-10.40;850.84;30.44;4.05
2018-02-08T01:12:00Z;-10.42;850.76;30.46;4.05
2018-02-08T01:17:00Z;-10.42;850.71;30.47;4.05
2018-02-08T01:22:00Z;-10.42;850.74;30.49;4.05
2018-02-08T01:27:00Z;-10.43;850.68;30.49;4.05
2018-02-08T01:32:00Z;-10.43;850.64;30.48;4.05
2018-02-08T01:37:00Z;-10.45;850.62;30.50;4.05
2018-02-08T01:42:00Z;-10.45;850.64;30.51;4.05
2018-02-08T01:47:00Z;-10.46;850.68;30.52;4.05
2018-02-08T01:52:00Z;-10.46;850.62;30.50;4.05
2018-02-08T01:57:00Z;-10.47;850.55;30.53;4.05
2018-02-08T02:02:00Z;-10.48;850.50;30.51;4.05
2018-02-08T02:07:00Z;-10.49;850.40;30.51;4.05
2018-02-08T02:12:00Z;-10.52;850.40;30.51;4.05
2018-02-08T02:17:00Z;-10.55;850.40;30.51;4.05
2018-02-08T02:22:00Z;-10.57;850.35;30.54;4.05
2018-02-08T02:27:00Z;-10.59;850.39;30.55;4.05
2018-02-08T02:32:00Z;-10.59;850.32;30.53;4.05
2018-02-08T02:37:00Z;-10.59;850.30;30.56;4.05
2018-02-08T02:42:00Z;-10.59;850.29;30.55;4.05
2018-02-08T02:47:00Z;-10.60;850.30;30.56;4.05
2018-02-08T02:52:00Z;-10.60;850.20;30.56;4.05
2018-02-08T02:57:00Z;-10.61;850.15;30.59;4.05
2018-02-08T03:02:00Z;-10.62;850.15;30.57;4.05
2018-02-08T03:07:00Z;-10.63;850.10;30.60;4.05
2018-02-08T03:12:00Z;-10.63;850.14;30.59;4.05
2018-02-08T03:17:00Z;-10.64;850.24;30.61;4.05
2018-02-08T03:22:00Z;-10.65;850.22;30.61;4.05
2018-02-08T03:27:00Z;-10.66;850.20;30.60;4.05
2018-02-08T03:32:00Z;-10.67;850.19;30.62;4.04
2018-02-08T03:37:00Z;-10.67;850.21;30.62;4.04
2018-02-08T03:42:00Z;-10.67;850.23;30.64;4.04
