# Timestamp, Temperature, Pressure, Humidity, Battery voltage
2019-02-09T09:24:00Z,-2.98,866.34,34.96,3.98
2019-02-09T09:29:00Z,-2.91,866.38,34.97,3.98
2019-02-09T09:34:00Z,-2.84,866.34,34.98,3.98
2019-02-09T09:39:00Z,-2.75,866.28,35.03,3.98
2019-02-09T09:44:00Z,-2.64,866.36,35.05,3.98
2019-02-09T09:49:00Z,-2.52,866.37,35.12,3.98
2019-02-09T09:54:00Z,-2.37,866.32,35.17,3.98
2019-02-09T09:59:00Z,-2.26,866.32,35.18,3.98
2019-02-09T10:04:00Z,-2.16,866.44,35.19,3.98
2019-02-09T10:09:00Z,-2.10,866.55,35.19,3.98
2019-02-09T10:14:00Z,-2.05,866.74,35.22,3.98
2019-02-09T10:19:00Z,-1.93,868.15,35.37,3.98
2019-02-09T10:24:00Z,-1.78,870.88,35.41,3.98
2019-02-09T10:29:00Z,-1.72,873.03,35.40,3.98
2019-02-09T10:34:00Z,-1.72,872.62,35.38,3.98
2019-02-09T10:39:00Z,-1.73,871.63,35.42,3.98
2019-02-09T10:44:00Z,-1.68,871.16,35.54,3.98
2019-02-09T10:49:00Z,-1.61,872.23,35.58,3.98
2019-02-09T10:54:00Z,-1.51,873.25,35.65,3.98
2019-02-09T10:59:00Z,-1.42,874.37,35.74,3.98
2019-02-09T11:04:00Z,-1.30,878.37,35.84,3.98
2019-02-09T11:09:00Z,-1.18,878.44,35.85,3.98
2019-02-09T11:14:00Z,-1.05,878.41,35.77,3.98
2019-02-09T11:19:00Z,-0.58,878.34,36.33,3.98
